timestamp,sensor_id,zone_id,pipeline_segment_id,pressure,flow_rate,temperature,sensor_health
2026-09-08T08:09:00,C1,Zone_C,R-C1,3.851,105.297,19.46,HEALTHY
2026-09-08T08:09:00,C2,Zone_C,C1-C2,3.68,99.519,19.39,HEALTHY
2026-09-08T08:09:00,C3,Zone_C,C2-C3,3.533,87.925,19.53,HEALTHY
2026-09-08T08:10:00,A1,Zone_A,R-A1,4.299,91.945,19.6,HEALTHY
2026-09-08T08:10:00,A2,Zone_A,A1-A2,4.453,78.974,19.38,HEALTHY
2026-09-08T08:10:00,A3,Zone_A,A2-A3,3.688,64.357,19.52,HEALTHY
2026-09-08T08:10:00,B1,Zone_B,R-B1,4.448,186.216,19.52,HEALTHY
2026-09-08T08:10:00,B2,Zone_B,B1-B2,4.319,178.385,19.52,HEALTHY
2026-09-08T08:10:00,B3,Zone_B,B2-B3,3.976,166.513,19.61,HEALTHY
2026-09-08T08:10:00,B4,Zone_B,B3-B4,4.111,134.195,19.59,HEALTHY
2026-09-08T08:10:00,C1,Zone_C,R-C1,3.667,103.904,19.67,HEALTHY
2026-09-08T08:10:00,C2,Zone_C,C1-C2,3.715,96.134,19.58,HEALTHY
2026-09-08T08:10:00,C3,Zone_C,C2-C3,3.647,86.638,19.39,HEALTHY
2026-09-08T08:11:00,A1,Zone_A,R-A1,4.277,93.264,19.42,HEALTHY
2026-09-08T08:11:00,A2,Zone_A,A1-A2,4.245,80.174,19.45,HEALTHY
2026-09-08T08:11:00,A3,Zone_A,A2-A3,3.599,65.83,19.38,HEALTHY
2026-09-08T08:11:00,B1,Zone_B,R-B1,4.316,180.371,19.68,HEALTHY
2026-09-08T08:11:00,B2,Zone_B,B1-B2,4.43,172.026,19.43,HEALTHY
2026-09-08T08:11:00,B3,Zone_B,B2-B3,4.025,162.286,19.57,HEALTHY
2026-09-08T08:11:00,B4,Zone_B,B3-B4,4.044,136.484,19.66,HEALTHY
2026-09-08T08:11:00,C1,Zone_C,R-C1,3.741,105.304,19.37,HEALTHY
2026-09-08T08:11:00,C2,Zone_C,C1-C2,3.814,95.291,19.58,HEALTHY
2026-09-08T08:11:00,C3,Zone_C,C2-C3,3.688,87.486,19.49,HEALTHY
2026-09-08T08:12:00,A1,Zone_A,R-A1,4.307,95.501,19.72,HEALTHY
2026-09-08T08:12:00,A2,Zone_A,A1-A2,4.276,80.266,19.53,HEALTHY
2026-09-08T08:12:00,A3,Zone_A,A2-A3,3.905,68.482,19.45,HEALTHY
2026-09-08T08:12:00,B1,Zone_B,R-B1,4.471,190.635,19.6,HEALTHY
2026-09-08T08:12:00,B2,Zone_B,B1-B2,4.472,163.794,19.47,HEALTHY
2026-09-08T08:12:00,B3,Zone_B,B2-B3,3.874,163.299,19.36,HEALTHY
2026-09-08T08:12:00,B4,Zone_B,B3-B4,4.193,134.986,19.51,HEALTHY
2026-09-08T08:12:00,C1,Zone_C,R-C1,3.774,109.992,19.49,HEALTHY
2026-09-08T08:12:00,C2,Zone_C,C1-C2,3.729,98.103,19.7,HEALTHY
2026-09-08T08:12:00,C3,Zone_C,C2-C3,3.527,88.231,19.6,HEALTHY
2026-09-08T08:13:00,A1,Zone_A,R-A1,4.221,92.585,19.61,HEALTHY
2026-09-08T08:13:00,A2,Zone_A,A1-A2,4.385,81.582,19.55,HEALTHY
2026-09-08T08:13:00,A3,Zone_A,A2-A3,3.816,67.7,19.54,HEALTHY
2026-09-08T08:13:00,B1,Zone_B,R-B1,4.444,184.611,19.5,HEALTHY
2026-09-08T08:13:00,B2,Zone_B,B1-B2,4.345,176.354,19.47,HEALTHY
2026-09-08T08:13:00,B3,Zone_B,B2-B3,4.002,169.82,19.35,HEALTHY
2026-09-08T08:13:00,B4,Zone_B,B3-B4,4.083,135.954,19.62,HEALTHY
2026-09-08T08:13:00,C1,Zone_C,R-C1,3.737,103.711,19.65,HEALTHY
2026-09-08T08:13:00,C2,Zone_C,C1-C2,3.693,97.184,19.4,HEALTHY
2026-09-08T08:13:00,C3,Zone_C,C2-C3,3.584,89.839,19.4,HEALTHY
2026-09-08T08:14:00,A1,Zone_A,R-A1,4.536,91.777,19.62,HEALTHY
2026-09-08T08:14:00,A2,Zone_A,A1-A2,4.246,79.249,19.44,HEALTHY
2026-09-08T08:14:00,A3,Zone_A,A2-A3,3.726,65.939,19.58,HEALTHY
2026-09-08T08:14:00,B1,Zone_B,R-B1,4.44,185.267,19.35,HEALTHY
2026-09-08T08:14:00,B2,Zone_B,B1-B2,4.405,173.978,19.55,HEALTHY
2026-09-08T08:14:00,B3,Zone_B,B2-B3,3.922,161.807,19.43,HEALTHY
2026-09-08T08:14:00,B4,Zone_B,B3-B4,4.081,132.953,19.15,HEALTHY
2026-09-08T08:14:00,C1,Zone_C,R-C1,3.843,106.078,19.68,HEALTHY
2026-09-08T08:14:00,C2,Zone_C,C1-C2,3.785,99.613,19.54,HEALTHY
2026-09-08T08:14:00,C3,Zone_C,C2-C3,3.65,89.552,19.56,HEALTHY
2026-09-08T08:15:00,A1,Zone_A,R-A1,4.276,93.936,19.54,HEALTHY
2026-09-08T08:15:00,A2,Zone_A,A1-A2,4.296,78.069,19.57,HEALTHY
2026-09-08T08:15:00,A3,Zone_A,A2-A3,3.775,66.984,19.55,HEALTHY
2026-09-08T08:15:00,B1,Zone_B,R-B1,4.401,182.878,19.52,HEALTHY
2026-09-08T08:15:00,B2,Zone_B,B1-B2,4.277,175.296,19.45,HEALTHY
2026-09-08T08:15:00,B3,Zone_B,B2-B3,4.016,171.614,19.49,HEALTHY
2026-09-08T08:15:00,B4,Zone_B,B3-B4,3.926,135.357,19.56,HEALTHY
2026-09-08T08:15:00,C1,Zone_C,R-C1,3.722,101.975,19.59,HEALTHY
2026-09-08T08:15:00,C2,Zone_C,C1-C2,3.707,100.035,19.38,HEALTHY
2026-09-08T08:15:00,C3,Zone_C,C2-C3,3.584,86.726,19.54,HEALTHY
2026-09-08T08:16:00,A1,Zone_A,R-A1,4.418,92.379,19.55,HEALTHY
2026-09-08T08:16:00,A2,Zone_A,A1-A2,4.331,81.168,19.54,HEALTHY
2026-09-08T08:16:00,A3,Zone_A,A2-A3,3.848,68.191,19.4,HEALTHY
2026-09-08T08:16:00,B1,Zone_B,R-B1,4.53,184.011,19.36,HEALTHY
2026-09-08T08:16:00,B2,Zone_B,B1-B2,4.355,176.222,19.47,HEALTHY
2026-09-08T08:16:00,B3,Zone_B,B2-B3,3.77,161.886,19.58,HEALTHY
2026-09-08T08:16:00,B4,Zone_B,B3-B4,4.012,134.022,19.47,HEALTHY
2026-09-08T08:16:00,C1,Zone_C,R-C1,3.678,107.803,19.59,HEALTHY
2026-09-08T08:16:00,C2,Zone_C,C1-C2,3.696,98.615,19.48,HEALTHY
2026-09-08T08:16:00,C3,Zone_C,C2-C3,3.613,86.152,19.56,HEALTHY
2026-09-08T08:17:00,A1,Zone_A,R-A1,4.493,93.681,19.54,HEALTHY
2026-09-08T08:17:00,A2,Zone_A,A1-A2,4.246,82.366,19.52,HEALTHY
2026-09-08T08:17:00,A3,Zone_A,A2-A3,3.727,67.802,19.4,HEALTHY
2026-09-08T08:17:00,B1,Zone_B,R-B1,4.548,190.137,19.54,HEALTHY
2026-09-08T08:17:00,B2,Zone_B,B1-B2,4.34,174.316,19.61,HEALTHY
2026-09-08T08:17:00,B3,Zone_B,B2-B3,4.062,163.839,19.35,HEALTHY
2026-09-08T08:17:00,B4,Zone_B,B3-B4,3.995,140.115,19.34,HEALTHY
2026-09-08T08:17:00,C1,Zone_C,R-C1,3.869,103.345,19.54,HEALTHY
2026-09-08T08:17:00,C2,Zone_C,C1-C2,3.593,98.684,19.48,HEALTHY
2026-09-08T08:17:00,C3,Zone_C,C2-C3,3.443,86.514,19.39,HEALTHY
2026-09-08T08:18:00,A1,Zone_A,R-A1,4.432,91.694,19.34,HEALTHY
2026-09-08T08:18:00,A2,Zone_A,A1-A2,4.182,81.848,19.45,HEALTHY
2026-09-08T08:18:00,A3,Zone_A,A2-A3,3.692,68.227,19.58,HEALTHY
2026-09-08T08:18:00,B1,Zone_B,R-B1,4.387,187.19,19.52,HEALTHY
2026-09-08T08:18:00,B2,Zone_B,B1-B2,4.362,171.979,19.49,HEALTHY
2026-09-08T08:18:00,B3,Zone_B,B2-B3,3.758,171.818,19.53,HEALTHY
2026-09-08T08:18:00,B4,Zone_B,B3-B4,3.923,136.108,19.41,HEALTHY
2026-09-08T08:18:00,C1,Zone_C,R-C1,3.909,104.251,19.52,HEALTHY
2026-09-08T08:18:00,C2,Zone_C,C1-C2,3.788,99.388,19.46,HEALTHY
2026-09-08T08:18:00,C3,Zone_C,C2-C3,3.652,88.256,19.39,HEALTHY
2026-09-08T08:19:00,A1,Zone_A,R-A1,4.423,92.536,19.53,HEALTHY
2026-09-08T08:19:00,A2,Zone_A,A1-A2,4.375,82.152,19.38,HEALTHY
2026-09-08T08:19:00,A3,Zone_A,A2-A3,3.852,67.166,19.51,HEALTHY
2026-09-08T08:19:00,B2,Zone_B,B1-B2,4.189,172.067,19.66,HEALTHY
2026-09-08T08:19:00,B3,Zone_B,B2-B3,4.018,172.914,19.43,HEALTHY
2026-09-08T08:19:00,B4,Zone_B,B3-B4,4.072,133.514,19.5,HEALTHY
2026-09-08T08:19:00,C1,Zone_C,R-C1,3.842,109.749,19.64,HEALTHY
2026-09-08T08:19:00,C2,Zone_C,C1-C2,3.745,98.4,19.56,HEALTHY
2026-09-08T08:19:00,C3,Zone_C,C2-C3,3.497,85.213,19.52,HEALTHY
2026-09-08T08:20:00,A1,Zone_A,R-A1,4.403,91.875,19.34,HEALTHY
2026-09-08T08:20:00,A2,Zone_A,A1-A2,4.301,78.095,19.44,HEALTHY
2026-09-08T08:20:00,A3,Zone_A,A2-A3,3.749,66.731,19.51,HEALTHY
2026-09-08T08:20:00,B1,Zone_B,R-B1,4.331,182.791,19.43,HEALTHY
2026-09-08T08:20:00,B2,Zone_B,B1-B2,4.279,174.985,19.58,HEALTHY
2026-09-08T08:20:00,B3,Zone_B,B2-B3,3.844,174.501,19.43,HEALTHY
2026-09-08T08:20:00,B4,Zone_B,B3-B4,3.873,135.864,19.43,HEALTHY
2026-09-08T08:20:00,C1,Zone_C,R-C1,3.768,104.326,19.6,HEALTHY
2026-09-08T08:20:00,C2,Zone_C,C1-C2,3.591,99.385,19.5,HEALTHY
2026-09-08T08:20:00,C3,Zone_C,C2-C3,3.687,86.164,19.56,HEALTHY
2026-09-08T08:21:00,A1,Zone_A,R-A1,4.275,91.895,19.48,HEALTHY
2026-09-08T08:21:00,A2,Zone_A,A1-A2,4.321,81.564,19.3,HEALTHY
2026-09-08T08:21:00,A3,Zone_A,A2-A3,3.901,67.153,19.67,HEALTHY
2026-09-08T08:21:00,B1,Zone_B,R-B1,4.361,178.897,19.52,HEALTHY
2026-09-08T08:21:00,B2,Zone_B,B1-B2,4.252,181.38,19.38,HEALTHY
2026-09-08T08:21:00,B3,Zone_B,B2-B3,3.936,171.493,19.73,HEALTHY
2026-09-08T08:21:00,B4,Zone_B,B3-B4,3.99,135.519,19.56,HEALTHY
2026-09-08T08:21:00,C1,Zone_C,R-C1,3.627,105.684,19.39,HEALTHY
2026-09-08T08:21:00,C2,Zone_C,C1-C2,3.719,99.249,19.5,HEALTHY
2026-09-08T08:21:00,C3,Zone_C,C2-C3,3.633,86.613,19.53,HEALTHY
2026-09-08T08:22:00,A1,Zone_A,R-A1,4.316,90.764,19.46,HEALTHY
2026-09-08T08:22:00,A2,Zone_A,A1-A2,4.386,80.976,19.5,HEALTHY
2026-09-08T08:22:00,A3,Zone_A,A2-A3,3.795,64.086,19.51,HEALTHY
2026-09-08T08:22:00,B1,Zone_B,R-B1,4.308,183.784,19.49,HEALTHY
2026-09-08T08:22:00,B2,Zone_B,B1-B2,4.277,178.518,19.42,HEALTHY
2026-09-08T08:22:00,B3,Zone_B,B2-B3,3.803,176.881,19.51,HEALTHY
2026-09-08T08:22:00,B4,Zone_B,B3-B4,3.918,132.893,19.43,HEALTHY
2026-09-08T08:22:00,C1,Zone_C,R-C1,3.777,104.612,19.54,HEALTHY
2026-09-08T08:22:00,C2,Zone_C,C1-C2,3.886,96.677,19.48,HEALTHY
2026-09-08T08:22:00,C3,Zone_C,C2-C3,3.484,83.967,19.55,HEALTHY
2026-09-08T08:23:00,A1,Zone_A,R-A1,4.321,92.229,19.5,HEALTHY
2026-09-08T08:23:00,A2,Zone_A,A1-A2,4.166,80.496,19.5,HEALTHY
2026-09-08T08:23:00,A3,Zone_A,A2-A3,3.91,65.874,19.5,HEALTHY
2026-09-08T08:23:00,B1,Zone_B,R-B1,4.174,175.602,19.65,HEALTHY
2026-09-08T08:23:00,B2,Zone_B,B1-B2,4.13,172.582,19.46,HEALTHY
2026-09-08T08:23:00,B3,Zone_B,B2-B3,3.852,173.539,19.63,HEALTHY
2026-09-08T08:23:00,B4,Zone_B,B3-B4,3.945,133.819,19.67,HEALTHY
2026-09-08T08:23:00,C1,Zone_C,R-C1,3.664,102.556,19.62,HEALTHY
2026-09-08T08:23:00,C2,Zone_C,C1-C2,3.684,99.28,19.43,HEALTHY
2026-09-08T08:23:00,C3,Zone_C,C2-C3,3.466,89.706,19.47,HEALTHY
2026-09-08T08:24:00,A1,Zone_A,R-A1,4.443,91.854,19.5,HEALTHY
2026-09-08T08:24:00,A2,Zone_A,A1-A2,4.298,80.617,19.65,HEALTHY
2026-09-08T08:24:00,A3,Zone_A,A2-A3,3.782,68.222,19.48,HEALTHY
2026-09-08T08:24:00,B1,Zone_B,R-B1,4.456,177.059,19.48,HEALTHY
2026-09-08T08:24:00,B2,Zone_B,B1-B2,4.275,180.14,19.53,HEALTHY
2026-09-08T08:24:00,B3,Zone_B,B2-B3,3.753,178.818,19.55,HEALTHY
2026-09-08T08:24:00,B4,Zone_B,B3-B4,3.969,134.154,19.5,HEALTHY
2026-09-08T08:24:00,C1,Zone_C,R-C1,3.726,105.794,19.62,HEALTHY
2026-09-08T08:24:00,C2,Zone_C,C1-C2,3.797,94.954,19.51,HEALTHY
2026-09-08T08:24:00,C3,Zone_C,C2-C3,3.66,88.246,19.49,HEALTHY
2026-09-08T08:25:00,A2,Zone_A,A1-A2,4.22,79.237,19.56,HEALTHY
2026-09-08T08:25:00,A3,Zone_A,A2-A3,3.717,65.958,19.53,HEALTHY
2026-09-08T08:25:00,B2,Zone_B,B1-B2,4.08,178.18,19.42,HEALTHY
2026-09-08T08:25:00,B3,Zone_B,B2-B3,3.765,177.232,19.36,HEALTHY
2026-09-08T08:25:00,B4,Zone_B,B3-B4,3.874,133.465,19.42,HEALTHY
2026-09-08T08:25:00,C1,Zone_C,R-C1,3.882,108.74,19.71,HEALTHY
2026-09-08T08:25:00,C2,Zone_C,C1-C2,3.778,98.667,19.63,HEALTHY
2026-09-08T08:25:00,C3,Zone_C,C2-C3,3.618,88.718,19.51,HEALTHY
2026-09-08T08:26:00,A1,Zone_A,R-A1,4.26,91.329,19.49,HEALTHY
2026-09-08T08:26:00,A2,Zone_A,A1-A2,4.205,83.121,19.62,HEALTHY
2026-09-08T08:26:00,A3,Zone_A,A2-A3,3.733,69.056,19.31,HEALTHY
2026-09-08T08:26:00,B1,Zone_B,R-B1,4.269,173.858,19.53,HEALTHY
2026-09-08T08:26:00,B2,Zone_B,B1-B2,4.13,179.239,19.54,HEALTHY
2026-09-08T08:26:00,B3,Zone_B,B2-B3,3.722,180.913,19.67,HEALTHY
2026-09-08T08:26:00,B4,Zone_B,B3-B4,3.822,133.729,19.44,HEALTHY
2026-09-08T08:26:00,C1,Zone_C,R-C1,3.7,102.791,19.48,HEALTHY
2026-09-08T08:26:00,C2,Zone_C,C1-C2,3.834,97.619,19.5,HEALTHY
2026-09-08T08:26:00,C3,Zone_C,C2-C3,3.621,86.544,19.51,HEALTHY
2026-09-08T08:27:00,A1,Zone_A,R-A1,4.285,94.514,19.41,HEALTHY
2026-09-08T08:27:00,A2,Zone_A,A1-A2,4.319,77.953,19.55,HEALTHY
2026-09-08T08:27:00,A3,Zone_A,A2-A3,3.732,66.846,19.45,HEALTHY
2026-09-08T08:27:00,B1,Zone_B,R-B1,4.159,180.037,19.54,HEALTHY
2026-09-08T08:27:00,B2,Zone_B,B1-B2,4.269,181.024,19.42,HEALTHY
2026-09-08T08:27:00,B3,Zone_B,B2-B3,3.526,171.905,19.56,HEALTHY
2026-09-08T08:27:00,B4,Zone_B,B3-B4,3.902,130.659,19.49,HEALTHY
2026-09-08T08:27:00,C1,Zone_C,R-C1,3.73,102.499,19.51,HEALTHY
2026-09-08T08:27:00,C2,Zone_C,C1-C2,3.755,99.256,19.5,HEALTHY
2026-09-08T08:27:00,C3,Zone_C,C2-C3,3.556,92.567,19.53,HEALTHY
2026-09-08T08:28:00,A1,Zone_A,R-A1,4.288,89.444,19.52,HEALTHY
2026-09-08T08:28:00,A2,Zone_A,A1-A2,4.255,82.156,19.51,HEALTHY
2026-09-08T08:28:00,A3,Zone_A,A2-A3,3.806,68.525,19.46,HEALTHY
2026-09-08T08:28:00,B1,Zone_B,R-B1,4.153,180.914,19.71,HEALTHY
2026-09-08T08:28:00,B2,Zone_B,B1-B2,4.113,183.97,19.5,HEALTHY
2026-09-08T08:28:00,B3,Zone_B,B2-B3,3.663,179.644,19.62,HEALTHY
2026-09-08T08:28:00,B4,Zone_B,B3-B4,3.934,132.778,19.53,HEALTHY
2026-09-08T08:28:00,C1,Zone_C,R-C1,3.865,104.214,19.29,HEALTHY
2026-09-08T08:28:00,C2,Zone_C,C1-C2,3.791,99.677,19.42,HEALTHY
2026-09-08T08:28:00,C3,Zone_C,C2-C3,3.541,85.38,19.66,HEALTHY
2026-09-08T08:29:00,A1,Zone_A,R-A1,4.445,92.622,19.62,HEALTHY
2026-09-08T08:29:00,A2,Zone_A,A1-A2,4.193,81.98,19.45,HEALTHY
2026-09-08T08:29:00,A3,Zone_A,A2-A3,3.796,66.694,19.58,HEALTHY
2026-09-08T08:29:00,B1,Zone_B,R-B1,4.138,176.543,19.55,HEALTHY
2026-09-08T08:29:00,B2,Zone_B,B1-B2,4.121,178.383,19.58,HEALTHY
2026-09-08T08:29:00,B3,Zone_B,B2-B3,3.643,173.442,19.61,HEALTHY
2026-09-08T08:29:00,B4,Zone_B,B3-B4,3.872,131.255,19.41,HEALTHY
2026-09-08T08:29:00,C1,Zone_C,R-C1,3.82,103.518,19.55,HEALTHY
2026-09-08T08:29:00,C2,Zone_C,C1-C2,3.679,99.87,19.46,HEALTHY
2026-09-08T08:29:00,C3,Zone_C,C2-C3,3.553,86.35,19.5,HEALTHY
